entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_nonconfirmation_multiplier,directional_30d_risk_adjust_long_only,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
46,2019-06-24 00:00:00+08:00,2019-06-24,rb.SHFE,rb1910.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,155432.40000000002,0.0,139889.16000000003,108802.68000000001,155432.40000000002,155432.40000000002,0,1000000.0,1500000.0,1000000.0,0.0,0.07147661791640729,0.8568225472239512,155432.40000000002,139889.16000000003,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3904.0,3859.0,2544514.0,2704032.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,74.42713029791001,60.0,40.0,0,60,,0.8,0.2,0.07147661791640729,-1.0,0,0,0,0,,1,1,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,36625298.0,30604820.0,0,3746.0,3904.0,0.04217832354511475,1,0,0.5,0,0.5,volume_not_expanding,2518.0048800000004,1259.0024400000002,3904.0,,3904.0,3835.0,69.0,10,690.0,690.0,0.1,3904.0,3904.0,3904.0,1,1,rb.SHFE,0.25,38858.100000000006,0.0,9,1,1,0,1.0,0.0,1,1,1,35,27,1,1,0,139889.16000000003,139889.16000000003,1,1,1,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.07147661791640729,167397.40000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.07147661791640729,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
47,2019-07-09 00:00:00+08:00,2019-07-09,MA.CZCE,MA909.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,156832.40000000002,0.0,141149.16000000003,109782.68000000001,156832.40000000002,156832.40000000002,0,1000000.0,1500000.0,1000000.0,0.0,0.06311328610838639,0.9125780926107573,156832.40000000002,141149.16000000003,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2261.0,2323.0,1862302.0,1645592.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,28.58255852084051,60.0,40.0,0,60,,0.8,0.2,0.06311328610838639,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,24028802.0,19130406.0,0,2443.0,2261.0,-0.07449856733524352,1,0,0.5,0,0.5,volume_not_expanding,5081.3697600000005,2540.6848800000002,2261.0,,2261.0,2306.2200000000003,45.220000000000255,10,452.20000000000255,2261.0000000000127,0.12,2713.2,13566.0,13566.0,5,1,MA.CZCE,0.25,39208.100000000006,0.0,14,5,5,0,1.0,0.0,5,5,5,52,40,5,5,0,141149.16000000003,141149.16000000003,5,5,5,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.06311328610838639,167397.40000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.06311328610838639,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
48,2019-07-11 00:00:00+08:00,2019-07-11,fu.SHFE,fu1909.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,155376.90000000002,13548.0,139839.21000000002,108763.83000000002,155376.90000000002,155376.90000000002,0,1000000.0,1500000.0,1000000.0,0.08719442851543568,0.07180816428451098,0.8546122381032601,141828.90000000002,126291.21000000002,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3152.0,2960.0,276038.0,223648.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,86.2531611984387,60.0,40.0,0,60,,0.8,0.2,0.07180816428451098,-1.0,0,0,0,0,,3,3,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,11867582.0,9955306.0,0,2744.0,3152.0,0.14868804664723023,1,0,0.5,0,0.5,volume_not_expanding,4546.483560000001,2273.2417800000003,3152.0,,3152.0,3088.96,63.039999999999964,10,630.3999999999996,1891.199999999999,0.15,4728.0,14184.0,27732.0,3,1,fu.SHFE,0.25,38844.225000000006,0.0,8,3,3,0,1.0,0.0,3,3,3,26,23,3,3,0,139839.21000000002,126291.21000000002,3,3,3,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.07180816428451098,167397.40000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.07180816428451098,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
49,2019-08-01 00:00:00+08:00,2019-08-01,CF.CZCE,CF909.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,161285.7,0.0,145157.13,112899.99,161285.7,161285.7,0,1000000.0,1500000.0,1000000.0,0.0,0.03651012500791536,1.0,161285.7,145157.13,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,13045.0,13105.0,416608.0,414018.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,38.31205466654929,60.0,40.0,0,60,,0.8,0.2,0.03651012500791536,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3658356.0,4456792.0,0,13880.0,13045.0,-0.06015850144092216,1,0,0.5,0,0.5,volume_not_expanding,5225.65668,2612.82834,13045.0,,13045.0,13175.0,130.0,5,650.0,2600.0,0.12,7827.0,31308.0,31308.0,4,1,CF.CZCE,0.25,40321.425,0.0,5,4,4,0,1.0,0.0,4,4,4,18,14,4,4,0,145157.13,107909.13,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.03651012500791536,167397.40000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.03651012500791536,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
50,2019-08-01 00:00:00+08:00,2019-08-01,fu.SHFE,fu1909.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,161285.7,0.0,145157.13,112899.99,161285.7,161285.7,0,1000000.0,1500000.0,1000000.0,0.0,0.03651012500791536,1.0,161285.7,145157.13,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3104.0,3087.0,188962.0,169130.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.34246924168406,60.0,40.0,0,60,,0.8,0.2,0.03651012500791536,-1.0,0,0,0,0,,8,8,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,10652366.0,13620760.0,0,2557.0,3104.0,0.21392256550645294,1,0,0.5,0,0.5,volume_not_expanding,5225.65668,2612.82834,3104.0,,3104.0,3075.0,29.0,10,290.0,2320.0,0.15,4656.0,37248.0,37248.0,8,1,fu.SHFE,0.25,40321.425,0.0,8,9,8,0,1.0,0.0,8,8,9,31,24,8,8,0,145157.13,145157.13,8,8,8,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.03651012500791536,167397.40000000002,0,1.0,0.0,60,0.6,0,1,0.0,0.03651012500791536,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
51,2019-08-09 00:00:00+08:00,2019-08-09,CF.CZCE,CF001.CZCE,short,rollover_reopen,base,rollover_reopen,regular,risk_budget,184305.7,0.0,165875.13,129013.99,184305.7,184305.7,0,1000000.0,1500000.0,1000000.0,0.0,0.0021656072335612814,1.0,184305.7,165875.13,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,12720.0,12699.198691741618,422692.0,359852.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.0021656072335612814,-1.0,0,0,0,0,,1,1,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3825498.0,3732544.0,0,14316.500408830743,12720.0,-0.11151471122411905,1,0,0.5,0,0.5,volume_not_expanding,2985.75234,1492.87617,12720.0,,12720.0,12890.0,170.0,5,850.0,850.0,0.12,7632.0,7632.0,7632.0,1,1,CF.CZCE,0.25,46076.425,0.0,6,1,1,0,1.0,0.0,1,1,1,21,16,1,1,0,165875.13,165875.13,1,1,1,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.0021656072335612814,184705.7,0,1.0,0.0,60,0.6,0,1,0.1,0.0021656072335612814,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
52,2019-10-15 00:00:00+08:00,2019-10-15,FG.CZCE,FG001.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,183305.7,0.0,164975.13,128313.99,183305.7,183305.7,0,1000000.0,1500000.0,1000000.0,0.0,0.022268958884834544,1.0,183305.7,164975.13,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1459.0,1454.0,492108.0,481212.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,63.12019284850269,60.0,40.0,0,60,,0.8,0.2,0.022268958884834544,-1.0,0,0,0,0,,11,11,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2682278.0,3132732.0,0,1388.0,1459.0,0.05115273775216145,1,0,0.5,0,0.5,volume_not_expanding,5939.1046799999995,2969.5523399999997,1459.0,,1459.0,1446.0,13.0,20,260.0,2860.0,0.12,3501.6,38517.6,38517.6,11,1,FG.CZCE,0.25,45826.425,0.0,13,11,11,0,1.0,0.0,11,11,11,47,36,11,11,0,164975.13,164975.13,11,11,11,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.022268958884834544,187480.7,0,1.0,0.0,60,0.6,0,1,0.0,0.022268958884834544,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
53,2019-10-18 00:00:00+08:00,2019-10-18,FG.CZCE,FG001.CZCE,long,long_case3,base,flat_entry,volume_open_interest_surge,risk_budget,162515.7,0.0,146264.13,113760.99,162515.7,162515.7,0,1000000.0,1500000.0,1000000.0,0.0,0.13316037330775915,0.4455975112816057,162515.7,146264.13,0.7,"1.0,1.0,1.0,1.0",0.06,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1492.0,1438.0,720114.0,586718.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.36643181349403,60.0,40.0,0,60,,0.8,0.2,0.13316037330775915,-1.0,0,0,0,0,,11,11,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4025688.0,2826320.0,0,1379.0,1492.0,0.08194343727338649,1,0,0.5,0,0.5,volume_not_expanding,17551.6956,8775.8478,1492.0,,1492.0,1462.16,29.839999999999918,20,596.7999999999984,6564.799999999982,0.12,3580.7999999999997,39388.799999999996,39388.799999999996,11,1,FG.CZCE,0.25,40628.925,0.0,11,14,11,0,1.0,0.0,11,11,14,40,31,11,11,0,146264.13,146264.13,11,11,11,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.13316037330775915,187480.7,0,1.0,0.0,60,0.6,0,1,0.0,0.13316037330775915,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
54,2019-10-18 00:00:00+08:00,2019-10-18,OI.CZCE,OI001.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,162515.7,0.0,146264.13,113760.99,162515.7,162515.7,0,1000000.0,1500000.0,1000000.0,0.0,0.13316037330775915,0.4455975112816057,162515.7,146264.13,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,7186.0,7211.0,221752.0,217340.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,40.80197112135248,60.0,40.0,0,60,,0.8,0.2,0.13316037330775915,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1803946.0,2209492.0,0,7462.0,7186.0,-0.03698740284106139,1,0,0.5,0,0.5,volume_not_expanding,5265.50868,2632.75434,7186.0,,7186.0,7231.0,45.0,10,450.0,1800.0,0.12,8623.199999999999,34492.799999999996,34492.799999999996,4,1,OI.CZCE,0.25,40628.925,0.0,4,5,4,0,1.0,0.0,4,4,5,16,13,4,4,0,146264.13,106875.33000000002,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.13316037330775915,187480.7,0,1.0,0.0,60,0.6,0,1,0.0,0.13316037330775915,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
55,2019-11-07 00:00:00+08:00,2019-11-07,OI.CZCE,OI001.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,165535.7,0.0,148982.13,115874.99,165535.7,165535.7,0,1000000.0,1500000.0,1000000.0,0.0,0.11705204855753151,0.5529863429497899,165535.7,148982.13,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,7425.0,7444.0,236592.0,241724.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,54.30413075743129,60.0,40.0,0,60,,0.8,0.2,0.11705204855753151,-1.0,0,0,0,0,,4,4,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3751976.0,1917164.0,0,7334.0,7425.0,0.012407962912462489,1,0,0.5,0,0.5,volume_not_expanding,2681.67834,1340.83917,7425.0,,7425.0,7393.0,32.0,10,320.0,1280.0,0.12,8910.0,35640.0,35640.0,4,1,OI.CZCE,0.25,41383.925,0.0,4,4,4,0,1.0,0.0,4,4,4,16,13,4,4,0,148982.13,148982.13,4,4,4,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.11705204855753151,187480.7,0,1.0,0.0,60,0.6,0,1,0.0,0.11705204855753151,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
56,2019-11-07 00:00:00+08:00,2019-11-07,fu.SHFE,fu2001.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,165535.7,0.0,148982.13,115874.99,165535.7,165535.7,0,1000000.0,1500000.0,1000000.0,0.0,0.11705204855753151,0.5529863429497899,165535.7,148982.13,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2056.0,2087.0,746984.0,732628.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,26.841518088123482,60.0,40.0,0,60,,0.8,0.2,0.11705204855753151,-1.0,0,0,0,0,,6,6,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,9933834.0,12692242.0,0,2361.0,2056.0,-0.1291825497670479,1,0,0.5,0,0.5,volume_not_expanding,5363.35668,2681.67834,2056.0,,2056.0,2097.12,41.11999999999989,10,411.1999999999989,2467.1999999999935,0.15,3084.0,18504.0,18504.0,6,1,fu.SHFE,0.25,41383.925,0.0,13,6,6,0,1.0,0.0,6,6,6,48,37,6,6,0,148982.13,113342.13,6,6,6,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.11705204855753151,187480.7,0,1.0,0.0,60,0.6,0,1,0.0,0.11705204855753151,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
57,2019-11-08 00:00:00+08:00,2019-11-08,ru.SHFE,ru2001.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,172695.7,53932.799999999996,155426.13,120886.99,172695.7,172695.7,0,1000000.0,1500000.0,1000000.0,0.31229961139738854,0.07886145080533623,0.8075903279644251,118762.90000000002,101493.33000000002,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,11970.0,12105.0,307066.0,320498.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,50.84150689521154,60.0,40.0,0,60,,0.8,0.2,0.07886145080533623,-1.0,0,0,0,0,,1,1,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3843804.0,3069466.0,0,11870.0,11970.0,0.008424599831508006,1,0,0.5,0,0.5,volume_not_expanding,1826.8799400000003,913.4399700000001,11970.0,,11970.0,11915.0,55.0,10,550.0,550.0,0.12,14364.0,14364.0,68296.79999999999,1,1,ru.SHFE,0.25,43173.925,0.0,3,1,1,0,1.0,0.0,1,1,1,7,8,1,1,0,155426.13,101493.33000000002,1,1,1,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.07886145080533623,187480.7,0,1.0,0.0,60,0.6,0,1,0.0,0.07886145080533623,1,1.0,1,1,0.06734756233304418,0.06734756233304418,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
58,2019-11-19 00:00:00+08:00,2019-11-19,rb.SHFE,rb2001.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,187765.7,8019.0,168989.13,131435.99,187765.7,187765.7,0,1000000.0,1500000.0,1000000.0,0.04270748065274967,0.013295098102584555,1.0,179746.7,160970.13,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3635.0,3556.0,3064568.0,3033850.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,87.76398316091458,60.0,40.0,0,60,,0.8,0.2,0.013295098102584555,-1.0,0,0,0,0,,3,3,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,34814334.0,31831752.0,0,3404.0,3635.0,0.06786133960047014,1,0,0.5,0,0.5,volume_not_expanding,5794.92468,2897.46234,3635.0,,3635.0,3562.2999999999997,72.70000000000027,10,727.0000000000027,2181.000000000008,0.1,3635.0,10905.0,18924.0,3,1,rb.SHFE,0.25,46941.425,0.0,12,3,3,0,1.0,0.0,3,3,3,44,36,3,3,0,168989.13,160970.13,3,3,3,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.013295098102584555,190295.7,0,1.0,0.0,60,0.6,0,1,0.0,0.013295098102584555,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
59,2019-11-20 00:00:00+08:00,2019-11-20,hc.SHFE,hc2001.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,191725.7,18808.5,172553.13,134207.99,191725.7,191725.7,0,1000000.0,1500000.0,1000000.0,0.09810108921234868,0.0,1.0,172917.2,153744.63,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3529.0,3501.0,605248.0,608644.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,80.76983759980288,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,5,5,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4089082.0,3895614.0,0,3428.0,3529.0,0.029463243873979028,1,0,0.5,0,0.5,volume_not_expanding,2767.40334,1383.70167,3529.0,,3529.0,3502.0,27.0,10,270.0,270.0,0.1,3529.0,3529.0,22337.5,1,1,hc.SHFE,0.25,47931.425,0.0,13,5,5,0,1.0,0.0,5,5,5,43,38,1,5,0,172553.13,153744.63,1,1,1,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,191725.7,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,0.35,1,1,0.8538685675273329,0.8538685675273329,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
