variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm
stage048_A_roll_1y_2020_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2020_01,roll_1y_2020_01,2020-01-01 independent start to 2020-12-31,rolling_1y,2020-01-02,2020-12-31,150000.0,150000.0,0.4,243,355154.00000000006,136.76933333333338,137.47117963202692,-24.604461486658668,7.205488219194457,2.2889328991683984,141520.0,80.94805622524142,68.66705590916273,0,0,0,15760.0,133.0,58.46153846153847,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,355154.00000000006,136.76933333333338,137.47117963202692,-24.604461486658668,2.2889328991683984,141520.0,80.94805622524142,68.66705590916273,2.367693333333334,,,,,2020-01,2020-01,2020,1,1,1,1,0,0,0,stage048_A_roll_1y_2020_01,A,roll_1y_2020_01,1,2020-01-01,2020-12-31,1,0,A
stage048_C_roll_1y_2020_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2020_01,roll_1y_2020_01,2020-01-01 independent start to 2020-12-31,rolling_1y,2020-01-02,2020-12-31,150000.0,150000.0,0.4,243,312411.60000000003,108.27440000000004,108.79981458913073,-22.705683780813313,6.739884400536845,2.203707624951805,141520.0,68.63524050379348,58.21032629160774,0,0,0,12600.0,117.0,55.83756345177665,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,312411.60000000003,108.27440000000004,108.79981458913073,-22.705683780813313,2.203707624951805,141520.0,68.63524050379348,58.21032629160774,2.0827440000000004,,,,,2020-01,2020-01,2020,1,1,1,1,0,0,0,stage048_C_roll_1y_2020_01,C,roll_1y_2020_01,1,2020-01-01,2020-12-31,1,0,C
stage048_A_roll_1y_2020_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2020_06,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,2020-06-01,2021-05-31,150000.0,150000.0,0.4,243,745269.8,396.84653333333335,399.58931017659467,-24.431964885101987,8.954401055695168,3.259528267981911,146400.0,73.36530629488804,63.67976981034845,0,0,0,17340.0,136.0,61.274509803921575,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,745269.8,396.84653333333335,399.58931017659467,-24.431964885101987,3.259528267981911,146400.0,73.36530629488804,63.67976981034845,4.9684653333333335,,,,,2020-06,2020-06,2020,6,1,1,1,0,0,0,stage048_A_roll_1y_2020_06,A,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,A
stage048_C_roll_1y_2020_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2020_06,roll_1y_2020_06,2020-06-01 independent start to 2021-05-31,rolling_1y,2020-06-01,2021-05-31,150000.0,150000.0,0.4,243,970177.8999999999,546.7852666666666,550.945039932719,-22.405934099204416,8.602341615726822,3.6456258457371304,146400.0,70.92462190994388,63.157238962676125,0,0,0,19680.0,124.0,59.70873786407766,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,970177.8999999999,546.7852666666666,550.945039932719,-22.405934099204416,3.6456258457371304,146400.0,70.92462190994388,63.157238962676125,6.4678526666666665,,,,,2020-06,2020-06,2020,6,1,1,1,0,0,0,stage048_C_roll_1y_2020_06,C,roll_1y_2020_06,1,2020-06-01,2021-05-31,1,0,C
stage048_A_roll_1y_2021_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2021_01,roll_1y_2021_01,2021-01-01 independent start to 2021-12-31,rolling_1y,2021-01-04,2021-12-31,150000.0,150000.0,0.4,243,816721.6000000001,444.4810666666667,455.4531062440758,-28.203188100568166,15.632326746782672,3.105231430660103,150000.0,62.04976141237437,52.48458247643772,0,0,0,19770.0,123.0,57.51295336787565,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,816721.6000000001,444.4810666666667,455.4531062440758,-28.203188100568166,3.105231430660103,150000.0,62.04976141237437,52.48458247643772,5.444810666666667,,,,,2021-01,2021-01,2021,1,1,1,1,0,0,0,stage048_A_roll_1y_2021_01,A,roll_1y_2021_01,1,2021-01-01,2021-12-31,1,0,A
stage048_C_roll_1y_2021_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2021_01,roll_1y_2021_01,2021-01-01 independent start to 2021-12-31,rolling_1y,2021-01-04,2021-12-31,150000.0,150000.0,0.4,243,835731.6000000001,457.1544,468.53581117700793,-28.594482139720125,15.430325643591123,3.1095376036074867,150000.0,62.04976141237437,52.23937328434147,0,0,0,17830.0,117.0,59.375,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,835731.6000000001,457.1544,468.53581117700793,-28.594482139720125,3.1095376036074867,150000.0,62.04976141237437,52.23937328434147,5.571544,,,,,2021-01,2021-01,2021,1,1,1,1,0,0,0,stage048_C_roll_1y_2021_01,C,roll_1y_2021_01,1,2021-01-01,2021-12-31,1,0,C
stage048_A_roll_1y_2021_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2021_06,roll_1y_2021_06,2021-06-01 independent start to 2022-05-31,rolling_1y,2021-06-01,2022-05-31,150000.0,150000.0,0.4,242,214340.0,42.89333333333334,43.06858723738787,-38.121770258956666,19.893208119482797,1.0060178970331957,137230.00000000003,60.34611735436125,41.140931332319646,0,0,0,8570.0,134.0,49.48453608247423,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,214340.0,42.89333333333334,43.06858723738787,-38.121770258956666,1.0060178970331957,137230.00000000003,60.34611735436125,41.140931332319646,1.4289333333333334,,,,,2021-06,2021-06,2021,6,1,1,1,0,0,0,stage048_A_roll_1y_2021_06,A,roll_1y_2021_06,1,2021-06-01,2022-05-31,1,0,A
stage048_C_roll_1y_2021_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2021_06,roll_1y_2021_06,2021-06-01 independent start to 2022-05-31,rolling_1y,2021-06-01,2022-05-31,150000.0,150000.0,0.4,242,203235.0,35.49,35.631392610255475,-41.39959344319018,21.582044177412698,0.9010693931886298,137655.00000000003,61.673335692911614,41.01774170034904,0,0,0,7800.0,124.0,50.77720207253886,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,203235.0,35.49,35.631392610255475,-41.39959344319018,0.9010693931886298,137655.00000000003,61.673335692911614,41.01774170034904,1.3549,,,,,2021-06,2021-06,2021,6,1,1,1,0,1,0,stage048_C_roll_1y_2021_06,C,roll_1y_2021_06,1,2021-06-01,2022-05-31,1,0,C
stage048_A_roll_1y_2022_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2022_01,roll_1y_2022_01,2022-01-01 independent start to 2022-12-31,rolling_1y,2022-01-04,2022-12-30,150000.0,150000.0,0.4,242,121480.0,-19.01333333333334,-19.262018405473626,-39.097103918228285,23.19495968056253,-0.22169145126509604,100100.0,64.62988691437803,41.22688949050536,0,0,0,3520.0,74.0,40.16393442622951,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,121480.0,-19.01333333333334,-19.262018405473626,-39.097103918228285,-0.22169145126509604,100100.0,64.62988691437803,41.22688949050536,0.8098666666666666,,,,,2022-01,2022-01,2022,1,0,1,1,0,0,0,stage048_A_roll_1y_2022_01,A,roll_1y_2022_01,1,2022-01-01,2022-12-31,1,0,A
stage048_C_roll_1y_2022_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2022_01,roll_1y_2022_01,2022-01-01 independent start to 2022-12-31,rolling_1y,2022-01-04,2022-12-30,150000.0,150000.0,0.4,242,129370.0,-13.753333333333329,-13.939229911915286,-39.278013922257124,23.217828925097738,-0.09967873449504967,98570.0,64.62988691437803,37.56671242035255,0,0,0,2940.0,63.0,41.44144144144144,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,129370.0,-13.753333333333329,-13.939229911915286,-39.278013922257124,-0.09967873449504967,98570.0,64.62988691437803,37.56671242035255,0.8624666666666667,,,,,2022-01,2022-01,2022,1,0,1,1,0,0,0,stage048_C_roll_1y_2022_01,C,roll_1y_2022_01,1,2022-01-01,2022-12-31,1,0,C
stage048_A_roll_1y_2022_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2022_06,roll_1y_2022_06,2022-06-01 independent start to 2023-05-31,rolling_1y,2022-06-01,2023-05-31,150000.0,150000.0,0.4,244,139630.0,-6.9133333333333375,-6.936231123970693,-47.73152654039081,32.245540176426196,0.03309531695423427,139630.0,67.14374651551756,39.64900181988221,0,0,0,4040.0,50.0,43.333333333333336,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,139630.0,-6.9133333333333375,-6.936231123970693,-47.73152654039081,0.03309531695423427,139630.0,67.14374651551756,39.64900181988221,0.9308666666666666,,,,,2022-06,2022-06,2022,6,0,1,1,0,1,0,stage048_A_roll_1y_2022_06,A,roll_1y_2022_06,1,2022-06-01,2023-05-31,1,0,A
stage048_C_roll_1y_2022_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2022_06,roll_1y_2022_06,2022-06-01 independent start to 2023-05-31,rolling_1y,2022-06-01,2023-05-31,150000.0,150000.0,0.4,244,155390.0,3.5933333333333373,3.605892933465271,-48.41654494755012,31.436382932208307,0.29426886645523737,149520.0,65.83208909929596,38.94916949549733,0,0,0,3920.0,44.0,42.66666666666667,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,155390.0,3.5933333333333373,3.605892933465271,-48.41654494755012,0.29426886645523737,149520.0,65.83208909929596,38.94916949549733,1.0359333333333334,,,,,2022-06,2022-06,2022,6,1,1,1,0,1,0,stage048_C_roll_1y_2022_06,C,roll_1y_2022_06,1,2022-06-01,2023-05-31,1,0,C
stage048_A_roll_1y_2023_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2023_01,roll_1y_2023_01,2023-01-01 independent start to 2023-12-31,rolling_1y,2023-01-03,2023-12-29,150000.0,150000.0,0.4,242,141785.0,-5.476666666666663,-5.554274734788467,-26.401715039577834,12.558585613504627,-0.09481094474351973,111575.0,57.81663456801183,47.20301156856708,0,0,0,3550.0,62.0,50.74626865671642,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,141785.0,-5.476666666666663,-5.554274734788467,-26.401715039577834,-0.09481094474351973,111575.0,57.81663456801183,47.20301156856708,0.9452333333333334,,,,,2023-01,2023-01,2023,1,0,1,1,0,0,0,stage048_A_roll_1y_2023_01,A,roll_1y_2023_01,1,2023-01-01,2023-12-31,1,0,A
stage048_C_roll_1y_2023_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2023_01,roll_1y_2023_01,2023-01-01 independent start to 2023-12-31,rolling_1y,2023-01-03,2023-12-29,150000.0,150000.0,0.4,242,154245.0,2.829999999999999,2.871857900388286,-20.41310362173038,8.596494326045514,0.24108733083794534,126575.0,55.3886925795053,50.05111349070732,0,0,0,3090.0,52.0,52.84552845528455,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,154245.0,2.829999999999999,2.871857900388286,-20.41310362173038,0.24108733083794534,126575.0,55.3886925795053,50.05111349070732,1.0283,,,,,2023-01,2023-01,2023,1,1,1,1,0,0,0,stage048_C_roll_1y_2023_01,C,roll_1y_2023_01,1,2023-01-01,2023-12-31,1,0,C
stage048_A_roll_1y_2023_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2023_06,roll_1y_2023_06,2023-06-01 independent start to 2024-05-31,rolling_1y,2023-06-01,2024-05-31,150000.0,150000.0,0.4,242,236815.0,57.876666666666665,57.926053447773704,-13.087982959588185,5.768449208547845,1.566970901557936,137905.0,56.5329794997678,49.87468750427153,0,0,0,5850.0,85.0,55.932203389830505,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,236815.0,57.876666666666665,57.926053447773704,-13.087982959588185,1.566970901557936,137905.0,56.5329794997678,49.87468750427153,1.5787666666666667,,,,,2023-06,2023-06,2023,6,1,1,1,0,0,0,stage048_A_roll_1y_2023_06,A,roll_1y_2023_06,1,2023-06-01,2024-05-31,1,0,A
stage048_C_roll_1y_2023_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2023_06,roll_1y_2023_06,2023-06-01 independent start to 2024-05-31,rolling_1y,2023-06-01,2024-05-31,150000.0,150000.0,0.4,242,238025.0,58.68333333333333,58.73352654967927,-12.649247822644494,6.712321940693666,1.6534968040609743,137905.0,54.49406226925917,48.6832674059356,0,0,0,4980.0,75.0,57.30994152046783,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,238025.0,58.68333333333333,58.73352654967927,-12.649247822644494,1.6534968040609743,137905.0,54.49406226925917,48.6832674059356,1.5868333333333333,,,,,2023-06,2023-06,2023,6,1,1,1,0,0,0,stage048_C_roll_1y_2023_06,C,roll_1y_2023_06,1,2023-06-01,2024-05-31,1,0,C
stage048_A_roll_1y_2024_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2024_01,roll_1y_2024_01,2024-01-01 independent start to 2024-12-31,rolling_1y,2024-01-02,2024-12-31,150000.0,150000.0,0.4,242,239510.00000000003,59.67333333333335,59.930135474985335,-12.063644919130677,5.452485627917283,1.8376969716448672,146850.0,55.54871579124509,48.7085743318649,0,0,0,6790.0,82.0,54.891304347826086,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,239510.00000000003,59.67333333333335,59.930135474985335,-12.063644919130677,1.8376969716448672,146850.0,55.54871579124509,48.7085743318649,1.5967333333333336,,,,,2024-01,2024-01,2024,1,1,1,1,0,0,0,stage048_A_roll_1y_2024_01,A,roll_1y_2024_01,1,2024-01-01,2024-12-31,1,0,A
stage048_C_roll_1y_2024_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2024_01,roll_1y_2024_01,2024-01-01 independent start to 2024-12-31,rolling_1y,2024-01-02,2024-12-31,150000.0,150000.0,0.4,242,243700.00000000003,62.46666666666669,62.73765307980761,-11.590337741829703,5.8108569359094355,1.9039441072950485,150000.0,56.29714967915237,46.366102820907045,0,0,0,7060.0,80.0,55.494505494505496,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,243700.00000000003,62.46666666666669,62.73765307980761,-11.590337741829703,1.9039441072950485,150000.0,56.29714967915237,46.366102820907045,1.624666666666667,,,,,2024-01,2024-01,2024,1,1,1,1,0,0,0,stage048_C_roll_1y_2024_01,C,roll_1y_2024_01,1,2024-01-01,2024-12-31,1,0,C
stage048_A_roll_1y_2024_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2024_06,roll_1y_2024_06,2024-06-01 independent start to 2025-05-31,rolling_1y,2024-06-03,2025-05-30,150000.0,150000.0,0.4,241,151935.0,1.2899999999999912,1.3052856713835048,-16.27681742141872,7.25806583033586,0.1722614680323546,142635.0,58.55315626930203,48.98281703036778,0,0,0,4490.0,60.0,48.148148148148145,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,151935.0,1.2899999999999912,1.3052856713835048,-16.27681742141872,0.1722614680323546,142635.0,58.55315626930203,48.98281703036778,1.0129,,,,,2024-06,2024-06,2024,6,1,1,1,0,0,0,stage048_A_roll_1y_2024_06,A,roll_1y_2024_06,1,2024-06-01,2025-05-31,1,0,A
stage048_C_roll_1y_2024_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2024_06,roll_1y_2024_06,2024-06-01 independent start to 2025-05-31,rolling_1y,2024-06-03,2025-05-30,150000.0,150000.0,0.4,241,160175.0,6.783333333333341,6.865873715220827,-17.766136150101076,7.866515631339755,0.4195031932208511,144290.0,58.55315626930203,47.511534693150445,0,0,0,4380.0,56.0,48.818897637795274,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,160175.0,6.783333333333341,6.865873715220827,-17.766136150101076,0.4195031932208511,144290.0,58.55315626930203,47.511534693150445,1.0678333333333334,,,,,2024-06,2024-06,2024,6,1,1,1,0,0,0,stage048_C_roll_1y_2024_06,C,roll_1y_2024_06,1,2024-06-01,2025-05-31,1,0,C
stage048_A_roll_1y_2025_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2025_01,roll_1y_2025_01,2025-01-01 independent start to 2025-12-31,rolling_1y,2025-01-02,2025-12-31,150000.0,150000.0,0.4,243,230635.80000000002,53.75720000000002,54.167749490144686,-18.963690451933658,10.962890883683684,1.26241669803689,135050.0,51.64333354506765,41.927472177968866,0,0,0,5870.0,60.0,49.586776859504134,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,230635.80000000002,53.75720000000002,54.167749490144686,-18.963690451933658,1.26241669803689,135050.0,51.64333354506765,41.927472177968866,1.5375720000000002,,,,,2025-01,2025-01,2025,1,1,1,1,0,0,0,stage048_A_roll_1y_2025_01,A,roll_1y_2025_01,1,2025-01-01,2025-12-31,1,0,A
stage048_C_roll_1y_2025_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2025_01,roll_1y_2025_01,2025-01-01 independent start to 2025-12-31,rolling_1y,2025-01-02,2025-12-31,150000.0,150000.0,0.4,243,221035.80000000002,47.35720000000001,47.71173007352951,-22.43900728561966,13.475177610521156,1.1853241086275543,134090.0,56.07835862844295,41.27881451706277,0,0,0,5190.0,52.0,47.61904761904761,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,221035.80000000002,47.35720000000001,47.71173007352951,-22.43900728561966,1.1853241086275543,134090.0,56.07835862844295,41.27881451706277,1.473572,,,,,2025-01,2025-01,2025,1,1,1,1,0,0,0,stage048_C_roll_1y_2025_01,C,roll_1y_2025_01,1,2025-01-01,2025-12-31,1,0,C
